title,story,num_episodes,show_start,series_type,genres,picture
Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,“أساهي إيكوسابا” هو طالب في ثانوي، ضل طريقه، وانتهى به المطاف إلى التعثر في عالم آخر. لديه معرفة كاملة بألعاب الفيديو والعوالم الخيالية، لذلك حاول استخدام ذلك للاستمتاع الكامل بالعالم الجديد الذي وجد نفسه فيه. المشكلة هي… هو ضعيف بشكل مثير للشفقة، وليس لديه أي قدرة سرية لجعل الحياة سهلة لنفسه. لكن من يظهر أمامه؟ شقيقته “مايا إيكوسابا“، التي لديها قدرات مطلقة. هل سيستطيع أن يستخدم الحماية المقدسة لأخته المفرطة في الحماية كسلاح؟ وهكذا تستمر حياة “أساهي” في عالم آخر…,12.0,2023.0,TV,"فنتازيا, كوميدي, سينين",https://animeslayer.space/wp-content/uploads/2023/04/129736.webp
Isekai Quartet,تدور أحداث قصة انمي Isekai Quartet حول ظهور زر غامض في يومًا ما حيث يتم نقل من يضغطه إلى عالم مختلف ولكن لحظة هناك العديد من الشخصيات من عوالم مختلفة!,12.0,2019.0,TV,"كوميدي, محاكاة ساخرة, فنتازيا",https://animeslayer.space/wp-content/uploads/2020/09/Isekai-Quartet.png
Isekai Quartet 2nd Season,قصة أنمي Isekai Quartet 2nd Season تكملة لأحداث الموسم السابق.,12.0,2020.0,TV,"كوميدي, محاكاة ساخرة, فنتازيا",https://animeslayer.space/wp-content/uploads/2020/09/Isekai-Quartet-2nd-Season.png
Isekai Quartet Movie: Another World,قصة الفيلم تتمة لاحداث انمي Isekai Quartet 2 .في الفيلم، تتمكن الشخصيات من الانتقال إلى عالم بديل بسبب الثقب الدودي الذي فتح فجأة في الفصل الدراسي. جميعهم يصلون إلى عالم يحكمه “غوليم” خارج عن السيطرة. يلتقون أيضا فتاة من نوع “غوليم“، شخصيتها شبيهة بشخصية “ميغومين“، الرجل صاحب العصى الذي يبدو أنه يعرف “سوبارو“، وامرأة ترتدي نفس زي “تانيا“. وهكذا مجموعتنا الشجاعة الآن يسعون للعودة إلى عالمهم.,1.0,2022.0,Movie,"كوميدي, فنتازيا, محاكاة ساخرة",https://animeslayer.space/wp-content/uploads/2023/03/Ashampoo_Snap_2023.03.16_00h49m35s_001_.webp
Isekai Shokudou 2 | مطعم إلى عالم آخر الموسم الثاني | ايسيكاي شوكودو ني | ريستورانت تو انوثر وورد سكند سيزون,-تتمة أحداث الموسم السابق- مطعم نيكويا الغربي الغربي هو مطعم شهير يقع في زاوية شارع في منطقة التسوق في طوكيو. يقدم هذا المطعم المأكولات اليابانية التقليدية بالإضافة إلى الأطباق الغربية، وهو مشهور بين سكان طوكيو. لكن هذا المطعم الذي يبدو عاديًا يحظى أيضًا بشعبية لدى نوع آخر من العملاء...,12.0,2021.0,TV,"شريحة من الحياة, خيال علمي, ايسيكاي",https://animeslayer.space/wp-content/uploads/2021/07/116143.jpg
Isekai Shoukan wa Nidome desu,قصة انمي Isekai Shoukan wa Nidome desu عن رجل تم استدعاؤه إلى عالم آخر، وقام بحمايته. بالطبع، أصبح يتمتع بشعبية كبيرة هناك. ومع ذلك، فقد وقع ذلك الرجل في “فخ” وأُعيد مرغما إلى عالمه الأصلي. علاوة على ذلك، كان عليه أن يبدأ من جديد كطفل رضيع! هذه قصة البطل السابق الرائع للغاية الذي عاش كطالب كئيب في المدرسة الثانوية، حيث يتم استدعاؤه مرة أخرى إلى نفس العالم السابق في تطور غير متوقع للغاية!,12.0,2023.0,TV,"فنتازيا, حريم, مغامرات, رومانسي, كوميدي",https://animeslayer.space/wp-content/uploads/2023/04/134151.webp
Isekai wa Smartphone to Tomo ni.,تويا موتشيزوكي” قُتِل بالخطأ، وكإعتذار سُمح له الإله بأن يولد من جديد في عالم الخيال وسيمنحه أي أمنية يرغب بها وهكذا “تويا” يختار المحافظة على هاتفه الذكي.في العالم المُقبِل، في فرصته الثانية في الحياة، يُصادق العديد من الشخصيات الهامة ويأتي خلال العالم سراً،إنه يرث إرث الحضارة القديمة و يُسافر في جميع الأرجاء دون مُبالاة في حين إمتلاكه للقوى التي تنافس الملوك في هذا العالم.,12.0,2017.0,TV,"مغامرات, حريم, كوميدي, سحر, رومانسي, فنتازيا",https://animeslayer.space/wp-content/uploads/2020/09/86794.jpg
Isekai Yakkyoku,بعد أن فقد أخته الصغيرة بسبب مرض لا علاج منه، أعطى الباحث الطبي الشهير عالميا “كانجي ياكوتاني” كل ما لديه لعلاج المرضى من خلال تكريس حياته لاختراع أدوية جديدة. لكن، بسبب إجهاد العمل ينتهي به الأمر بالوفاة في سن 31. الصيدلي السابق يستيقظ في جسد طفل في العاشرة من عمره بعد أن أصيب بصاعقة. يكتشف أنه تم تجسيده في عالم بالعصور الوسطى كـ”فالما“، وهو طفل من عائلة “دي ميديسيس” المحترَمة. في عالم حيث الفنون الإلهية (السحر)، يمنح من خلال بركات الآلهة الحامية. هناك، يدرك “فالما” أن جسمه مضيف لآلهة الطب الحامي. وقد مُنح الصبي فنون الإنشاء والتدمير الإلهية الأسطورية، وكذلك القدرة على التشخيص الفوري للأمراض في أجساد الناس. وسرعان ما يكتشف حالة الطب الرهيبة في هذا العالم، فالنبلاء وحدهم قادرون على تحمل تكاليف الرعاية الطبية، والتي هي غير فعالة في أفضل الأحوال، والضارة في أسوئها. باستخدام المعرفة الحديثة السابقة التي يمتلكها، وقواه الإلهية، يصنع “فالما” تدريجيا اسما لنفسه كصيدلي على الرغم من صغر سنه، وحتى أنه يكسب الاعتراف من المحكمة الإمبراطورية. عندما يكتسب أخيرا صيدلية سليمة خاصة به، فإنه ينوي متابعة هدفه لتحسين الرعاية الصحية في امبراطورية “سان فلوف” وجعلها في متناول الجميع.,12.0,2022.0,TV,فنتازيا,https://animeslayer.space/wp-content/uploads/2022/07/Ashampoo_Snap_2022.07.11_01h43m48s_008_.webp
ISUCA,قصة المانجا تدور حول شينيتشيور، وهو طالب و كذلك هو رجُل لكنه حصل على وظيفة مدبر منزل من أجل دفع إجار منزله، أثناء العمل ظهر في المنزل مخلوقٌ غريب أخبر صاحبة المنزل و التي اسمها ساكويا شيميزو وهي رئيسة عشيرة شيميزو أن تطرد هذه المخلوقات و يُعاونها شينيشيرو لطرد هذه المخلوقات المتوحشة التي تجول حول المنزل. الأسماء البديلة :Isuka الاسم باليابانية :ISUCA [イスカ] الاسم بالإنجليزية :Isuca,10.0,2015.0,TV,"أكشن, كوميدي, إيتشي, رومانسي, مدرسي, سينين, قوى خارقة",https://animeslayer.space/wp-content/uploads/2021/01/50.jpg
It's My Life,قصة انمي It's My Life تدور حول استرا الذي تقاعد في وقت مبكر عن 35 عامًا حيث كان سابقًا رئيس فرسان الامبراطورية، و في يومه الأول من حياته الهادئة في منزله بعد التقاعد تصدم بمنزله فتاة ساحرة شابة تدعى نوا و لتجبره بأن يكون خادمها.,1.0,2019.0,OVA,"كوميدي, فنتازيا",https://animeslayer.space/wp-content/uploads/2020/09/Its-My-Life.png
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,قصة انمي Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. تدور حول كايدي هونجو التي دعتها صديقتها للعب لعبة MMO بالواقع الافتراضي، هونجو لا تحب أن تشعر بالألم فتقرر وضع جميع نقاطها في VIT إلى أن أصبحت حركتها ثقيلة وبطيئة و لا تستطيع استخدام السحر، لكن بالمقابل حصلت على “الدفاع المطلق” حيث لا يمكن خدشها أبدًا، وحصلت على مهارة خاصة تبطل جميع أنواع السحر.,12.0,2020.0,TV,"أكشن, مغامرات, خيال علمي, كوميدي, فنتازيا",https://animeslayer.space/wp-content/uploads/2020/09/Itai-no-wa-Iya-nano-de-Bougyoryoku-ni-Kyokufuri-Shitai-to-Omoimasu..png
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,قصة انمي Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2 تتمة لاحداث الموسم السابق.,12.0,2023.0,TV,"أكشن, مغامرات, كوميدي, فنتازيا, خيال علمي, العاب",https://animeslayer.space/wp-content/uploads/2022/12/Ashampoo_Snap_2022.12.28_02h18m43s_001_.webp
Itou Junji: Maniac,الانمي مقتبس من 20 قصة من مانجا “Itou Junji“.,12.0,2023.0,ONA,"رعب, قوى خارقة, سينين",https://animeslayer.space/wp-content/uploads/2023/01/131711.webp
Iwa Kakeru!: Sport Climbing Girls,قصة انمي Iwa Kakeru!: Sport Climbing Girls تدور حول “كاساهارا كونومي” فتاة في المدرسة الثانوية اكتسبت شهرة بعد فوزها بالعديد من بطولات ألعاب الألغاز التنافسية. تبدأ القصة عندما تجد ناديًا رياضيا للتسلق في مدرستها الثانوية. وهو يعتمد على القوة الجسدية على عكس ألعاب الألغاز، لتصبح “كاساهارا” مفتونة بالتسلق.,,2020.0,TV,"كوميدي, رياضي, مدرسي",https://animeslayer.space/wp-content/uploads/2020/10/SFDGKJ4SD5F454HKL79D.png
